,0
2016-01-06 05:00:00+00:00,9176.600396825412
2016-01-06 06:00:00+00:00,9374.996825396816
2016-01-06 07:00:00+00:00,9536.661111111083
2016-01-06 08:00:00+00:00,9223.513492063506
2016-01-06 09:00:00+00:00,9128.180158730129
2016-01-06 10:00:00+00:00,8900.95515873021
2016-01-06 11:00:00+00:00,8773.85992063487
2016-01-06 12:00:00+00:00,8213.49880952377
2016-01-06 13:00:00+00:00,8467.198809523885
2016-01-06 14:00:00+00:00,8470.333333333341
2016-01-06 15:00:00+00:00,8244.486027568906
2016-01-06 16:00:00+00:00,8481.919360902222
2016-01-06 17:00:00+00:00,8921.028884711886
2016-01-06 18:00:00+00:00,8675.212218045099
2016-01-06 19:00:00+00:00,8342.345551378354
2016-01-06 20:00:00+00:00,8188.114598997567
2016-01-06 21:00:00+00:00,7889.331265664193
2016-01-06 22:00:00+00:00,7904.847932330732
2016-01-06 23:00:00+00:00,7762.292773600731
2016-01-07 00:00:00+00:00,7895.074916457808
2016-01-07 01:00:00+00:00,8136.908249791145
2016-01-07 02:00:00+00:00,8162.824916457809
2016-01-07 03:00:00+00:00,8318.430868838774
2016-01-07 04:00:00+00:00,9033.77531328317
2016-01-07 05:00:00+00:00,9532.491979949828
2016-01-07 06:00:00+00:00,9561.144360902295
2016-01-07 07:00:00+00:00,9390.780685688593
2016-01-07 08:00:00+00:00,9282.709653942564
2016-01-07 09:00:00+00:00,9359.754218291091
2016-01-07 10:00:00+00:00,9115.605095484025
2016-01-07 11:00:00+00:00,8746.210770943697
2016-01-07 12:00:00+00:00,8910.638548721468
2016-01-07 13:00:00+00:00,8960.605215388103
2016-01-07 14:00:00+00:00,8727.788548721515
2016-01-07 15:00:00+00:00,8697.479024911943
2016-01-07 16:00:00+00:00,8727.431405864289
2016-01-07 17:00:00+00:00,8347.131405864315
2016-01-07 18:00:00+00:00,8325.381405864418
2016-01-07 19:00:00+00:00,8412.125850308676
2016-01-07 20:00:00+00:00,8318.961747744714
2016-01-07 21:00:00+00:00,7940.253414411252
2016-01-07 22:00:00+00:00,7671.781192189164
2016-01-07 23:00:00+00:00,7603.939922347829
2016-01-08 00:00:00+00:00,7665.432779490686
2016-01-08 01:00:00+00:00,7632.099446157356
2016-01-08 02:00:00+00:00,7723.066112824059
2016-01-08 03:00:00+00:00,8068.809565204975
2016-01-08 04:00:00+00:00,8329.756787427163
2016-01-08 05:00:00+00:00,8729.427025522451
2016-01-08 06:00:00+00:00,8944.821469966806
2016-01-08 07:00:00+00:00,8611.703612824005
2016-01-08 08:00:00+00:00,8645.836946157473
2016-01-08 09:00:00+00:00,8733.620279490686
2016-01-08 10:00:00+00:00,8703.404406474852
2016-01-08 11:00:00+00:00,8506.77940647482
2016-01-08 12:00:00+00:00,8413.111732482106
2016-01-08 13:00:00+00:00,8095.868875339342
2016-01-08 14:00:00+00:00,8132.846653117038
2016-01-08 15:00:00+00:00,8147.546653117093
2016-01-08 16:00:00+00:00,8333.018875339269
2016-01-08 17:00:00+00:00,8176.826018196438
2016-01-08 18:00:00+00:00,7506.142684863111
2016-01-08 19:00:00+00:00,7463.691295974213
2016-01-08 20:00:00+00:00,7331.274629307614
2016-01-08 21:00:00+00:00,
2016-01-08 22:00:00+00:00,
2016-01-08 23:00:00+00:00,
2016-01-09 00:00:00+00:00,
2016-01-09 01:00:00+00:00,
2016-01-09 02:00:00+00:00,
2016-01-09 03:00:00+00:00,
2016-01-09 04:00:00+00:00,
2016-01-09 05:00:00+00:00,
2016-01-09 06:00:00+00:00,
2016-01-09 07:00:00+00:00,
2016-01-09 08:00:00+00:00,8441.10640586432
2016-01-09 09:00:00+00:00,8034.439739197648
2016-01-09 10:00:00+00:00,8165.0214852293775
2016-01-09 11:00:00+00:00,7964.321485229405
2016-01-09 12:00:00+00:00,7915.799190857093
2016-01-09 13:00:00+00:00,7606.999190857135
2016-01-09 14:00:00+00:00,7516.506333714224
2016-01-09 15:00:00+00:00,7668.167444825394
2016-01-09 16:00:00+00:00,7691.703342261253
2016-01-09 17:00:00+00:00,7422.771596229503
2016-01-09 18:00:00+00:00,7264.913262896131
2016-01-09 19:00:00+00:00,7046.8346914676
2016-01-09 20:00:00+00:00,7008.984691467721
2016-01-09 21:00:00+00:00,6805.548977181805
2016-01-09 22:00:00+00:00,6427.09897718193
2016-01-09 23:00:00+00:00,6606.830795363737
2016-01-10 00:00:00+00:00,6452.179208062114
2016-01-10 01:00:00+00:00,6417.279208062093
2016-01-10 02:00:00+00:00,6531.535954093868
2016-01-10 03:00:00+00:00,6763.935954093867
2016-01-10 04:00:00+00:00,6849.16452552245
2016-01-10 05:00:00+00:00,7227.802025522436
2016-01-10 06:00:00+00:00,7147.318692189059
2016-01-10 07:00:00+00:00,7451.409168379639
2016-01-10 08:00:00+00:00,7531.592501712824
2016-01-10 09:00:00+00:00,7872.462739808251
2016-01-10 10:00:00+00:00,7699.737739808145
2016-01-10 11:00:00+00:00,7630.942868013336
2016-01-10 12:00:00+00:00,7547.66786801321
2016-01-10 13:00:00+00:00,7260.792868013308
2016-01-10 14:00:00+00:00,7117.219058489423
2016-01-10 15:00:00+00:00,7147.994816065372
2016-01-10 16:00:00+00:00,7372.461482731821
2016-01-10 17:00:00+00:00,7645.561482731866
2016-01-10 18:00:00+00:00,7418.678149398646
2016-01-10 19:00:00+00:00,7189.994816065167
2016-01-10 20:00:00+00:00,6548.731720827194
2016-01-10 21:00:00+00:00,6625.79422082713
2016-01-10 22:00:00+00:00,6561.860887493704
2016-01-10 23:00:00+00:00,6518.756405701121
2016-01-11 00:00:00+00:00,6304.946515591229
2016-01-11 01:00:00+00:00,6362.277391167237
2016-01-11 02:00:00+00:00,6507.218300258115
2016-01-11 03:00:00+00:00,6666.461951051826
2016-01-11 04:00:00+00:00,7012.961951051797
2016-01-11 05:00:00+00:00,7388.095284385054
2016-01-11 06:00:00+00:00,7693.638935178744
2016-01-11 07:00:00+00:00,7526.127030416995
2016-01-11 08:00:00+00:00,7365.077030416857
2016-01-11 09:00:00+00:00,7089.915919305721
2016-01-11 10:00:00+00:00,6629.31036375024
2016-01-11 11:00:00+00:00,6750.1746494644485
2016-01-11 12:00:00+00:00,6919.269093908953
2016-01-11 13:00:00+00:00,6757.433379623214
2016-01-11 14:00:00+00:00,6315.587925077753
2016-01-11 15:00:00+00:00,6613.632369522204
2016-01-11 16:00:00+00:00,6670.182089410261
2016-01-11 17:00:00+00:00,6405.729708457698
2016-01-11 18:00:00+00:00,6502.443200521309
2016-01-11 19:00:00+00:00,5993.965422743448
2016-01-11 20:00:00+00:00,5943.317803695934
2016-01-11 21:00:00+00:00,5985.484470362522
2016-01-11 22:00:00+00:00,5719.018994172045
2016-01-11 23:00:00+00:00,5734.559470362584
2016-01-12 00:00:00+00:00,5830.6785179815615
2016-01-12 01:00:00+00:00,5879.795401098581
2016-01-12 02:00:00+00:00,6064.478734431738
2016-01-12 03:00:00+00:00,6273.745401098517
2016-01-12 04:00:00+00:00,6471.19540109845
2016-01-12 05:00:00+00:00,7142.871829669847
2016-01-12 06:00:00+00:00,7600.664686812803
2016-01-12 07:00:00+00:00,7234.614686812673
2016-01-12 08:00:00+00:00,7232.638293029664
2016-01-12 09:00:00+00:00,7116.391467632482
2016-01-12 10:00:00+00:00,6974.926316117517
2016-01-12 11:00:00+00:00,6992.942982784099
2016-01-12 12:00:00+00:00,6964.334649450833
2016-01-12 13:00:00+00:00,6851.778330769419
2016-01-12 14:00:00+00:00,6560.5591000002905
2016-01-12 15:00:00+00:00,6828.909100000255
2016-01-12 16:00:00+00:00,6908.373385714472
2016-01-12 17:00:00+00:00,6868.740052381252
2016-01-12 18:00:00+00:00,6547.734496825618
2016-01-12 19:00:00+00:00,6625.1273539685135
2016-01-12 20:00:00+00:00,6204.060687301879
2016-01-12 21:00:00+00:00,6084.693263059365
2016-01-12 22:00:00+00:00,6151.609929726103
2016-01-12 23:00:00+00:00,6077.648024964178
2016-01-13 00:00:00+00:00,6069.981358297497
2016-01-13 01:00:00+00:00,6389.509019361931
2016-01-13 02:00:00+00:00,6274.804623757582
2016-01-13 03:00:00+00:00,6732.957187860055
2016-01-13 04:00:00+00:00,7143.534361773156
2016-01-13 05:00:00+00:00,8082.57602843985
2016-01-13 06:00:00+00:00,8175.246028439753
2016-01-13 07:00:00+00:00,7872.279361773164
2016-01-13 08:00:00+00:00,7871.409953403754
2016-01-13 09:00:00+00:00,7884.205191498955
2016-01-13 10:00:00+00:00,7546.634743319715
2016-01-13 11:00:00+00:00,7636.051409986403
2016-01-13 12:00:00+00:00,7551.531171891145
2016-01-13 13:00:00+00:00,7539.415695700612
2016-01-13 14:00:00+00:00,7354.165695700729
2016-01-13 15:00:00+00:00,7321.027600462474
2016-01-13 16:00:00+00:00,7507.940695700727
2016-01-13 17:00:00+00:00,7501.984346494282
2016-01-13 18:00:00+00:00,7446.512124272078
2016-01-13 19:00:00+00:00,7239.935695700648
2016-01-13 20:00:00+00:00,6767.444029034028
2016-01-13 21:00:00+00:00,6694.652362367315
2016-01-13 22:00:00+00:00,6807.56902903397
2016-01-13 23:00:00+00:00,6530.602362367323
2016-01-14 00:00:00+00:00,6696.869029034021
2016-01-14 01:00:00+00:00,6814.010695700602
2016-01-14 02:00:00+00:00,6834.877362367372
2016-01-14 03:00:00+00:00,7164.189077343159
2016-01-14 04:00:00+00:00,7756.8057440098255
2016-01-14 05:00:00+00:00,8216.612886866986
2016-01-14 06:00:00+00:00,8543.079553533655
2016-01-14 07:00:00+00:00,8491.63193448598
2016-01-14 08:00:00+00:00,8252.575982105083
2016-01-14 09:00:00+00:00,8331.30412063323
2016-01-14 10:00:00+00:00,7844.551739680852
2016-01-14 11:00:00+00:00,7710.219596823672
2016-01-14 12:00:00+00:00,7529.745787299858
2016-01-14 13:00:00+00:00,7706.769596823754
2016-01-14 14:00:00+00:00,7759.45054920458
2016-01-14 15:00:00+00:00,7717.008485712606
2016-01-14 16:00:00+00:00,8044.122771426866
2016-01-14 17:00:00+00:00,8209.306104760208
2016-01-14 18:00:00+00:00,7856.509676188743
2016-01-14 19:00:00+00:00,7416.318009522162
2016-01-14 20:00:00+00:00,7498.269684252485
2016-01-14 21:00:00+00:00,7508.180752463736
2016-01-14 22:00:00+00:00,7440.537895320783
2016-01-14 23:00:00+00:00,7316.0283715113455
2016-01-15 00:00:00+00:00,7456.239482622354
2016-01-15 01:00:00+00:00,7500.922815955726
2016-01-15 02:00:00+00:00,7557.097815955699
2016-01-15 03:00:00+00:00,7906.18315430166
2016-01-15 04:00:00+00:00,8448.120059063498
2016-01-15 05:00:00+00:00,9218.27979172848
2016-01-15 06:00:00+00:00,9472.764315538006
2016-01-15 07:00:00+00:00,9755.573839347577
2016-01-15 08:00:00+00:00,9449.635744109415
2016-01-15 09:00:00+00:00,8913.852410776133
2016-01-15 10:00:00+00:00,8440.488125061838
2016-01-15 11:00:00+00:00,8080.07622029992
2016-01-15 12:00:00+00:00,7764.040506014226
2016-01-15 13:00:00+00:00,7393.310744109411
2016-01-15 14:00:00+00:00,7999.663125061828
2016-01-15 15:00:00+00:00,8254.220267918994
2016-01-15 16:00:00+00:00,8110.753601252218
2016-01-15 17:00:00+00:00,8234.014315538088
2016-01-15 18:00:00+00:00,8017.642886966612
2016-01-15 19:00:00+00:00,7732.09526791899
2016-01-15 20:00:00+00:00,7773.716696490407
2016-01-15 21:00:00+00:00,7208.719077442725
2016-01-15 22:00:00+00:00,7044.94088195412
2016-01-15 23:00:00+00:00,7073.993262906396
2016-01-16 00:00:00+00:00,7221.385117543023
2016-01-16 01:00:00+00:00,7329.626387384385
2016-01-16 02:00:00+00:00,7657.709720717592
2016-01-16 03:00:00+00:00,7505.459720717621
2016-01-16 04:00:00+00:00,7785.413292146221
2016-01-16 05:00:00+00:00,7949.263292146206
2016-01-16 06:00:00+00:00,8337.424006431931
2016-01-16 07:00:00+00:00,8629.483530241434
2016-01-16 08:00:00+00:00,8731.744244527168
2016-01-16 09:00:00+00:00,8711.160911193821
2016-01-16 10:00:00+00:00,8441.849049331971
2016-01-16 11:00:00+00:00,8481.388443271355
2016-01-16 12:00:00+00:00,8418.81344327135
2016-01-16 13:00:00+00:00,8325.128594786478
2016-01-16 14:00:00+00:00,8362.438118596081
2016-01-16 15:00:00+00:00,8521.771451929348
2016-01-16 16:00:00+00:00,8563.904785262697
2016-01-16 17:00:00+00:00,8535.438118596074
2016-01-16 18:00:00+00:00,8102.3500233579325
2016-01-16 19:00:00+00:00,7992.350023357911
2016-01-16 20:00:00+00:00,7949.100023357942
2016-01-16 21:00:00+00:00,7728.40002335795
2016-01-16 22:00:00+00:00,7634.230272275714
2016-01-16 23:00:00+00:00,8156.704081799447
2016-01-17 00:00:00+00:00,8193.238930284377
2016-01-17 01:00:00+00:00,8193.327025522434
2016-01-17 02:00:00+00:00,8369.702025522436
2016-01-17 03:00:00+00:00,8680.335358855777
2016-01-17 04:00:00+00:00,8846.560358855799
2016-01-17 05:00:00+00:00,9193.360358855753
2016-01-17 06:00:00+00:00,9371.636549331954
2016-01-17 07:00:00+00:00,9948.019882665316
2016-01-17 08:00:00+00:00,10048.819882665255
2016-01-17 09:00:00+00:00,9767.419882665134
2016-01-17 10:00:00+00:00,9324.389754460355
2016-01-17 11:00:00+00:00,8465.164754460115
2016-01-17 12:00:00+00:00,7605.66951636484
2016-01-17 13:00:00+00:00,7845.102849698377
2016-01-17 14:00:00+00:00,7658.923683031639
2016-01-17 15:00:00+00:00,7917.007016364895
2016-01-17 16:00:00+00:00,8631.284794142739
2016-01-17 17:00:00+00:00,9073.484794142729
2016-01-17 18:00:00+00:00,8859.834794142747
2016-01-17 19:00:00+00:00,8720.221698904517
2016-01-17 20:00:00+00:00,8289.980032238009
2016-01-17 21:00:00+00:00,8291.215746523638
2016-01-17 22:00:00+00:00,8298.452651285543
2016-01-17 23:00:00+00:00,8515.152651285647
2016-01-18 00:00:00+00:00,8695.10503223792
2016-01-18 01:00:00+00:00,8549.546302079234
2016-01-18 02:00:00+00:00,8510.905825888676
2016-01-18 03:00:00+00:00,8663.00582588876
2016-01-18 04:00:00+00:00,9286.020111603066
2016-01-18 05:00:00+00:00,9654.761320394202
2016-01-18 06:00:00+00:00,9732.927987060904
2016-01-18 07:00:00+00:00,9722.437510870412
2016-01-18 08:00:00+00:00,9579.63741929548
2016-01-18 09:00:00+00:00,9065.787419295157
2016-01-18 10:00:00+00:00,8566.10408596207
2016-01-18 11:00:00+00:00,8566.05289548581
2016-01-18 12:00:00+00:00,8004.410038342968
2016-01-18 13:00:00+00:00,7869.135038342936
2016-01-18 14:00:00+00:00,8035.63503834296
2016-01-18 15:00:00+00:00,8014.2620224699
2016-01-18 16:00:00+00:00,8224.481070089076
2016-01-18 17:00:00+00:00,8104.732260565155
2016-01-18 18:00:00+00:00,7807.68446914091
2016-01-18 19:00:00+00:00,7665.26661199802
2016-01-18 20:00:00+00:00,7354.84161199806
2016-01-18 21:00:00+00:00,7254.96789404926
2016-01-18 22:00:00+00:00,7144.001227382733
2016-01-18 23:00:00+00:00,7191.865513096996
2016-01-19 00:00:00+00:00,7200.383527257041
2016-01-19 01:00:00+00:00,7469.266433239957
2016-01-19 02:00:00+00:00,7376.213457049518
2016-01-19 03:00:00+00:00,7495.115838001844
2016-01-19 04:00:00+00:00,7959.099171335202
2016-01-19 05:00:00+00:00,8483.040838001874
2016-01-19 06:00:00+00:00,8501.28780769883
2016-01-19 07:00:00+00:00,8751.530664841703
2016-01-19 08:00:00+00:00,8663.205664841718
2016-01-19 09:00:00+00:00,7900.072331508321
2016-01-19 10:00:00+00:00,7365.558839444874
2016-01-19 11:00:00+00:00,7045.063601349624
2016-01-19 12:00:00+00:00,6613.296934682994
2016-01-19 13:00:00+00:00,6656.339791825817
2016-01-19 14:00:00+00:00,6927.387410873438
2016-01-19 15:00:00+00:00,7579.198125159147
2016-01-19 16:00:00+00:00,7745.448125159184
2016-01-19 17:00:00+00:00,7726.339791825729
2016-01-19 18:00:00+00:00,8041.535625159066
2016-01-19 19:00:00+00:00,7846.160625159327
2016-01-19 20:00:00+00:00,7767.901101349631
2016-01-19 21:00:00+00:00,8031.517768016292
2016-01-19 22:00:00+00:00,8110.982053730622
2016-01-19 23:00:00+00:00,8119.107053730515
2016-01-20 00:00:00+00:00,8453.673720397048
2016-01-20 01:00:00+00:00,8407.757053730846
2016-01-20 02:00:00+00:00,8626.370148968654
2016-01-20 03:00:00+00:00,8902.30348230202
2016-01-20 04:00:00+00:00,9442.12844242962
2016-01-20 05:00:00+00:00,10243.345109096244
2016-01-20 06:00:00+00:00,10343.58979774094
2016-01-20 07:00:00+00:00,10260.62789297914
2016-01-20 08:00:00+00:00,10084.061226312342
2016-01-20 09:00:00+00:00,9481.148344749296
2016-01-20 10:00:00+00:00,8413.336439987757
2016-01-20 11:00:00+00:00,8367.77096379712
2016-01-20 12:00:00+00:00,8016.720963797215
2016-01-20 13:00:00+00:00,7906.701916177985
2016-01-20 14:00:00+00:00,7845.931678082897
2016-01-20 15:00:00+00:00,8370.041201892356
2016-01-20 16:00:00+00:00,8647.766201892366
2016-01-20 17:00:00+00:00,8471.911439987573
2016-01-20 18:00:00+00:00,8383.716995543195
2016-01-20 19:00:00+00:00,8591.441354517538
2016-01-20 20:00:00+00:00,8623.574687850847
2016-01-20 21:00:00+00:00,8612.562222864839
2016-01-20 22:00:00+00:00,8407.084674922633
2016-01-20 23:00:00+00:00,8519.07107843136
2016-01-21 00:00:00+00:00,8566.498459383733
2016-01-21 01:00:00+00:00,8807.515126050472
2016-01-21 02:00:00+00:00,8849.659570494836
2016-01-21 03:00:00+00:00,9420.581792716905
2016-01-21 04:00:00+00:00,9930.881792717277
2016-01-21 05:00:00+00:00,10739.26512605022
2016-01-21 06:00:00+00:00,10810.470284780768
2016-01-21 07:00:00+00:00,10752.738141923512
2016-01-21 08:00:00+00:00,10589.515919701067
2016-01-21 09:00:00+00:00,9795.527427637586
2016-01-21 10:00:00+00:00,9122.479411764818
2016-01-21 11:00:00+00:00,8702.593300653714
2016-01-21 12:00:00+00:00,8083.237745098037
2016-01-21 13:00:00+00:00,8020.1567927170145
2016-01-21 14:00:00+00:00,8424.467507002937
2016-01-21 15:00:00+00:00,8865.188095238016
2016-01-21 16:00:00+00:00,9301.490476190476
2016-01-21 17:00:00+00:00,9035.391269841277
2016-01-21 18:00:00+00:00,8665.968253968254
2016-01-21 19:00:00+00:00,8941.384920634922
2016-01-21 20:00:00+00:00,8988.038492063504
2016-01-21 21:00:00+00:00,8332.857539682547
2016-01-21 22:00:00+00:00,8298.94087301585
2016-01-21 23:00:00+00:00,8334.390873015876
2016-01-22 00:00:00+00:00,8355.108333333323
2016-01-22 01:00:00+00:00,8437.67976190482
2016-01-22 02:00:00+00:00,8505.263095238079
2016-01-22 03:00:00+00:00,8891.901984126998
2016-01-22 04:00:00+00:00,9147.738095238034
2016-01-22 05:00:00+00:00,9744.499206349308
2016-01-22 06:00:00+00:00,9874.411660561476
2016-01-22 07:00:00+00:00,9657.194993895053
2016-01-22 08:00:00+00:00,9488.618803418609
2016-01-22 09:00:00+00:00,9464.28547008548
2016-01-22 10:00:00+00:00,8869.631429681589
2016-01-22 11:00:00+00:00,8836.148096348128
2016-01-22 12:00:00+00:00,8386.539763014765
2016-01-22 13:00:00+00:00,7899.463082342563
2016-01-22 14:00:00+00:00,7819.123399802849
2016-01-22 15:00:00+00:00,8376.620622025046
2016-01-22 16:00:00+00:00,8493.827764882146
2016-01-22 17:00:00+00:00,8630.527764882163
2016-01-22 18:00:00+00:00,8419.894431548824
2016-01-22 19:00:00+00:00,7973.992294796692
2016-01-22 20:00:00+00:00,7754.324437653706
2016-01-22 21:00:00+00:00,7674.764589169194
2016-01-22 22:00:00+00:00,7967.733636788088
2016-01-22 23:00:00+00:00,7641.207975412341
2016-01-23 00:00:00+00:00,7393.700038904444
2016-01-23 01:00:00+00:00,7580.47622938068
2016-01-23 02:00:00+00:00,7777.496404819167
2016-01-23 03:00:00+00:00,7697.477357200136
2016-01-23 04:00:00+00:00,7798.1190238669105
2016-01-23 05:00:00+00:00,8199.77854767644
2016-01-23 06:00:00+00:00,8353.65641882474
2016-01-23 07:00:00+00:00,8608.923085491475
2016-01-23 08:00:00+00:00,8988.23737120593
2016-01-23 09:00:00+00:00,8849.12070453913
2016-01-23 10:00:00+00:00,8488.17110136447
2016-01-23 11:00:00+00:00,8126.15919660268
2016-01-23 12:00:00+00:00,7772.076837295241
2016-01-23 13:00:00+00:00,7794.643503961904
2016-01-23 14:00:00+00:00,7757.430011898426
2016-01-23 15:00:00+00:00,7853.641916660372
2016-01-23 16:00:00+00:00,7777.349853168303
2016-01-23 17:00:00+00:00,7658.852234120623
2016-01-23 18:00:00+00:00,7296.238605220864
2016-01-23 19:00:00+00:00,7125.294160776347
2016-01-23 20:00:00+00:00,7143.777494109711
2016-01-23 21:00:00+00:00,6786.1739853377885
2016-01-23 22:00:00+00:00,6570.983509147272
2016-01-23 23:00:00+00:00,6579.358905972732
2016-01-24 00:00:00+00:00,6894.533905972694
2016-01-24 01:00:00+00:00,6582.702159940974
2016-01-24 02:00:00+00:00,6756.38734512612
2016-01-24 03:00:00+00:00,6758.022265761066
2016-01-24 04:00:00+00:00,7086.822265761049
2016-01-24 05:00:00+00:00,7123.181369402544
2016-01-24 06:00:00+00:00,7381.619464640578
2016-01-24 07:00:00+00:00,7541.290893212047
2016-01-24 08:00:00+00:00,7936.999226545363
2016-01-24 09:00:00+00:00,7772.365893212066
