,0
2016-04-03 06:00:00+00:00,0.0946765568515163
2016-04-03 07:00:00+00:00,0.2106765568515061
2016-04-03 08:00:00+00:00,0.0906765568515083
2016-04-03 09:00:00+00:00,0.1436765568515175
2016-04-03 10:00:00+00:00,0.1556765568515091
2016-04-03 11:00:00+00:00,0.0566765568515063
2016-04-03 12:00:00+00:00,0.0406765568515137
2016-04-03 13:00:00+00:00,0.0916765568515055
2016-04-03 14:00:00+00:00,0.1676765568515108
2016-04-03 15:00:00+00:00,0.2776765568515099
2016-04-03 16:00:00+00:00,0.2186765568515301
2016-04-03 17:00:00+00:00,0.1796765568514927
2016-04-03 18:00:00+00:00,0.1236765568515117
2016-04-03 19:00:00+00:00,0.0886765568515276
2016-04-03 20:00:00+00:00,0.090676556851503
2016-04-03 21:00:00+00:00,0.0816765568515026
2016-04-03 22:00:00+00:00,0.0256765568515033
2016-04-03 23:00:00+00:00,0.0246765568515119
2016-04-04 00:00:00+00:00,0.016676556851511
2016-04-04 01:00:00+00:00,0.0236765568515152
2016-04-04 02:00:00+00:00,0.0166765568515111
2016-04-04 03:00:00+00:00,0.1256765568515089
2016-04-04 04:00:00+00:00,0.5386765568515011
2016-04-04 05:00:00+00:00,0.3576765568515184
2016-04-04 06:00:00+00:00,0.274676556851515
2016-04-04 07:00:00+00:00,0.2096765568515155
2016-04-04 08:00:00+00:00,0.1006765568514984
2016-04-04 09:00:00+00:00,0.0726765568515217
2016-04-04 10:00:00+00:00,0.1806765568515307
2016-04-04 11:00:00+00:00,0.1306765568514866
2016-04-04 12:00:00+00:00,0.0556765568515125
2016-04-04 13:00:00+00:00,0.1906765568515328
2016-04-04 14:00:00+00:00,0.2396765568514905
2016-04-04 15:00:00+00:00,0.185676556851504
2016-04-04 16:00:00+00:00,0.1946765568515185
2016-04-04 17:00:00+00:00,0.2006765568515103
2016-04-04 18:00:00+00:00,0.2746765568515052
2016-04-04 19:00:00+00:00,0.1536765568515139
2016-04-04 20:00:00+00:00,0.1036765568515365
2016-04-04 21:00:00+00:00,0.0966765568515048
2016-04-04 22:00:00+00:00,0.0216765568514919
2016-04-04 23:00:00+00:00,0.0216765568515061
2016-04-05 00:00:00+00:00,0.0216765568515118
2016-04-05 01:00:00+00:00,0.0166765568515102
2016-04-05 02:00:00+00:00,0.0276765568515102
2016-04-05 03:00:00+00:00,0.0816765568515164
2016-04-05 04:00:00+00:00,0.2946765568515039
2016-04-05 05:00:00+00:00,0.4231765568515355
2016-04-05 06:00:00+00:00,0.2251765568514887
2016-04-05 07:00:00+00:00,0.0606765568515039
2016-04-05 08:00:00+00:00,0.1586765568515171
2016-04-05 09:00:00+00:00,0.0796765568515064
2016-04-05 10:00:00+00:00,0.1066765568515122
2016-04-05 11:00:00+00:00,0.101676556851516
2016-04-05 12:00:00+00:00,0.1396765568515096
2016-04-05 13:00:00+00:00,0.1116765568515268
2016-04-05 14:00:00+00:00,0.1826765568514909
2016-04-05 15:00:00+00:00,0.1786765568515376
2016-04-05 16:00:00+00:00,0.0406765568515116
2016-04-05 17:00:00+00:00,0.2311765568514876
2016-04-05 18:00:00+00:00,0.2191765568515099
2016-04-05 19:00:00+00:00,0.1166765568515192
2016-04-05 20:00:00+00:00,0.0566765568515292
2016-04-05 21:00:00+00:00,0.2096765568514734
2016-04-05 22:00:00+00:00,0.0366765568515208
2016-04-05 23:00:00+00:00,0.0266765568515068
2016-04-06 00:00:00+00:00,0.027676556851521
2016-04-06 01:00:00+00:00,0.0246765568515061
2016-04-06 02:00:00+00:00,0.0316765568515149
2016-04-06 03:00:00+00:00,0.036676556851507
2016-04-06 04:00:00+00:00,0.1396765568515073
2016-04-06 05:00:00+00:00,0.3436765568515327
2016-04-06 06:00:00+00:00,0.0906765568514984
2016-04-06 07:00:00+00:00,0.1106765568515268
2016-04-06 08:00:00+00:00,0.2336765568514811
2016-04-06 09:00:00+00:00,0.1056765568515292
2016-04-06 10:00:00+00:00,0.2046765568515215
2016-04-06 11:00:00+00:00,0.2466765568514857
2016-04-06 12:00:00+00:00,0.1286765568515165
2016-04-06 13:00:00+00:00,0.182676556851502
2016-04-06 14:00:00+00:00,0.1546765568515097
2016-04-06 15:00:00+00:00,0.137676556851516
2016-04-06 16:00:00+00:00,0.1726765568515147
2016-04-06 17:00:00+00:00,0.1726765568515087
2016-04-06 18:00:00+00:00,0.2116765568515166
2016-04-06 19:00:00+00:00,0.319676556851511
2016-04-06 20:00:00+00:00,0.1586765568515257
2016-04-06 21:00:00+00:00,0.1066765568515153
2016-04-06 22:00:00+00:00,0.028676556851492
2016-04-06 23:00:00+00:00,0.0186765568515085
2016-04-07 00:00:00+00:00,0.0316765568515076
2016-04-07 01:00:00+00:00,0.0216765568515101
2016-04-07 02:00:00+00:00,0.0356765568515125
2016-04-07 03:00:00+00:00,0.0876765568515095
2016-04-07 04:00:00+00:00,0.1536765568515143
2016-04-07 05:00:00+00:00,0.338676556851516
2016-04-07 06:00:00+00:00,0.1876765568515037
2016-04-07 07:00:00+00:00,0.3181765568515075
2016-04-07 08:00:00+00:00,0.3741765568515052
2016-04-07 09:00:00+00:00,0.1566765568515183
2016-04-07 10:00:00+00:00,0.0666765568514975
2016-04-07 11:00:00+00:00,0.0856765568515269
2016-04-07 12:00:00+00:00,0.0666765568515082
2016-04-07 13:00:00+00:00,0.1046765568515104
2016-04-07 14:00:00+00:00,0.2146765568515105
2016-04-07 15:00:00+00:00,0.1346765568515202
2016-04-07 16:00:00+00:00,0.218676556851505
2016-04-07 17:00:00+00:00,0.1306765568515011
2016-04-07 18:00:00+00:00,0.1591765568515104
2016-04-07 19:00:00+00:00,0.1981765568515401
2016-04-07 20:00:00+00:00,0.0546765568514908
2016-04-07 21:00:00+00:00,0.0936765568515012
2016-04-07 22:00:00+00:00,0.0756765568515085
2016-04-07 23:00:00+00:00,0.1566765568515109
2016-04-08 00:00:00+00:00,0.019676556851512
2016-04-08 01:00:00+00:00,0.020676556851515
2016-04-08 02:00:00+00:00,0.0421765568515084
2016-04-08 03:00:00+00:00,0.0861765568515116
2016-04-08 04:00:00+00:00,0.2506765568515168
2016-04-08 05:00:00+00:00,0.338676556851504
2016-04-08 06:00:00+00:00,0.1996765568515188
2016-04-08 07:00:00+00:00,0.052676556851507
2016-04-08 08:00:00+00:00,0.0326765568515154
2016-04-08 09:00:00+00:00,0.02167655685151
2016-04-08 10:00:00+00:00,0.254676556851509
2016-04-08 11:00:00+00:00,0.1746765568514963
2016-04-08 12:00:00+00:00,0.1096765568515181
2016-04-08 13:00:00+00:00,0.2406765568515183
2016-04-08 14:00:00+00:00,0.3176765568515105
2016-04-08 15:00:00+00:00,0.3106765568515097
2016-04-08 16:00:00+00:00,0.1176765568515067
2016-04-08 17:00:00+00:00,0.1346765568515016
2016-04-08 18:00:00+00:00,0.1026765568515246
2016-04-08 19:00:00+00:00,0.0976765568515318
2016-04-08 20:00:00+00:00,0.1316765568515141
2016-04-08 21:00:00+00:00,0.1206765568515064
2016-04-08 22:00:00+00:00,0.0506765568515128
2016-04-08 23:00:00+00:00,0.0386765568515115
2016-04-09 00:00:00+00:00,0.0256765568515093
2016-04-09 01:00:00+00:00,0.0516765568515078
2016-04-09 02:00:00+00:00,0.0216765568515135
2016-04-09 03:00:00+00:00,0.0226765568515106
2016-04-09 04:00:00+00:00,0.1146765568514922
2016-04-09 05:00:00+00:00,0.1536765568515079
2016-04-09 06:00:00+00:00,0.185676556851517
2016-04-09 07:00:00+00:00,0.4196765568515068
2016-04-09 08:00:00+00:00,0.1296765568515134
2016-04-09 09:00:00+00:00,0.3346765568515257
2016-04-09 10:00:00+00:00,0.228676556851493
2016-04-09 11:00:00+00:00,0.155676556851499
2016-04-09 12:00:00+00:00,0.2666765568515092
2016-04-09 13:00:00+00:00,0.1386765568515366
2016-04-09 14:00:00+00:00,0.0726765568514942
2016-04-09 15:00:00+00:00,0.3296765568515172
2016-04-09 16:00:00+00:00,0.3256765568515087
2016-04-09 17:00:00+00:00,0.2976765568515132
2016-04-09 18:00:00+00:00,0.1686765568515105
2016-04-09 19:00:00+00:00,0.1136765568514972
2016-04-09 20:00:00+00:00,0.1316765568515174
2016-04-09 21:00:00+00:00,0.1056765568515096
2016-04-09 22:00:00+00:00,0.1196765568515438
2016-04-09 23:00:00+00:00,0.0166765568515108
2016-04-10 00:00:00+00:00,0.0316765568514887
2016-04-10 01:00:00+00:00,0.1876765568515346
2016-04-10 02:00:00+00:00,0.0626765568515104
2016-04-10 03:00:00+00:00,0.016676556851511
2016-04-10 04:00:00+00:00,0.0596765568514883
2016-04-10 05:00:00+00:00,0.1326765568515071
2016-04-10 06:00:00+00:00,0.2636765568515038
2016-04-10 07:00:00+00:00,0.2326765568515147
2016-04-10 08:00:00+00:00,0.4856765568515027
2016-04-10 09:00:00+00:00,0.2216765568515268
2016-04-10 10:00:00+00:00,0.1806765568514878
2016-04-10 11:00:00+00:00,0.3826765568515142
2016-04-10 12:00:00+00:00,0.0856765568515189
2016-04-10 13:00:00+00:00,0.1136765568515256
2016-04-10 14:00:00+00:00,0.0766765568514948
2016-04-10 15:00:00+00:00,0.3086765568515333
2016-04-10 16:00:00+00:00,0.1446765568514889
2016-04-10 17:00:00+00:00,0.1776765568515195
2016-04-10 18:00:00+00:00,0.3376765568514825
2016-04-10 19:00:00+00:00,0.2391765568515491
2016-04-10 20:00:00+00:00,0.2411765568514925
2016-04-10 21:00:00+00:00,0.0596765568515138
2016-04-10 22:00:00+00:00,0.0216765568514969
2016-04-10 23:00:00+00:00,0.0246765568515028
2016-04-11 00:00:00+00:00,0.0186765568515208
2016-04-11 01:00:00+00:00,0.0336765568515167
2016-04-11 02:00:00+00:00,0.0426765568515108
2016-04-11 03:00:00+00:00,0.0346765568515117
2016-04-11 04:00:00+00:00,0.3746765568515182
2016-04-11 05:00:00+00:00,0.6031765568515215
2016-04-11 06:00:00+00:00,0.161176556851496
2016-04-11 07:00:00+00:00,0.2306765568515159
2016-04-11 08:00:00+00:00,0.0876765568515018
2016-04-11 09:00:00+00:00,0.0376765568515118
2016-04-11 10:00:00+00:00,0.1196765568515137
2016-04-11 11:00:00+00:00,0.0776765568515036
2016-04-11 12:00:00+00:00,0.2596765568515098
2016-04-11 13:00:00+00:00,0.114676556851534
2016-04-11 14:00:00+00:00,0.2026765568514916
2016-04-11 15:00:00+00:00,0.3826765568515202
2016-04-11 16:00:00+00:00,0.3976765568515117
2016-04-11 17:00:00+00:00,0.2051765568515113
2016-04-11 18:00:00+00:00,0.1181765568515054
2016-04-11 19:00:00+00:00,0.243676556851514
2016-04-11 20:00:00+00:00,0.0506765568514915
2016-04-11 21:00:00+00:00,0.0406765568515279
2016-04-11 22:00:00+00:00,0.0426765568515046
2016-04-11 23:00:00+00:00,0.0166765568515101
2016-04-12 00:00:00+00:00,0.0246765568515139
2016-04-12 01:00:00+00:00,0.0176765568515075
2016-04-12 02:00:00+00:00,0.0166765568515121
2016-04-12 03:00:00+00:00,0.0546765568515246
2016-04-12 04:00:00+00:00,0.2886765568515221
2016-04-12 05:00:00+00:00,0.3056765568514761
2016-04-12 06:00:00+00:00,0.2286765568515181
2016-04-12 07:00:00+00:00,0.1516765568515043
2016-04-12 08:00:00+00:00,0.3711765568515099
2016-04-12 09:00:00+00:00,0.2351765568515127
2016-04-12 10:00:00+00:00,0.2226765568515231
2016-04-12 11:00:00+00:00,0.0776765568515029
2016-04-12 12:00:00+00:00,0.2026765568515005
2016-04-12 13:00:00+00:00,0.1546765568515136
2016-04-12 14:00:00+00:00,0.2316765568515171
2016-04-12 15:00:00+00:00,0.04567655685151
2016-04-12 16:00:00+00:00,0.2586765568515441
2016-04-12 17:00:00+00:00,0.1821765568514848
2016-04-12 18:00:00+00:00,0.4961765568515306
2016-04-12 19:00:00+00:00,0.101676556851511
2016-04-12 20:00:00+00:00,0.0756765568514827
2016-04-12 21:00:00+00:00,0.0716765568515116
2016-04-12 22:00:00+00:00,0.0556765568515074
2016-04-12 23:00:00+00:00,0.016676556851511
2016-04-13 00:00:00+00:00,0.0246765568515199
2016-04-13 01:00:00+00:00,0.0376765568515118
2016-04-13 02:00:00+00:00,0.0516765568515105
2016-04-13 03:00:00+00:00,0.07567655685151
2016-04-13 04:00:00+00:00,0.2156765568515164
2016-04-13 05:00:00+00:00,0.1996765568515028
2016-04-13 06:00:00+00:00,0.2156765568515295
2016-04-13 07:00:00+00:00,0.0786765568514944
2016-04-13 08:00:00+00:00,0.2096765568515259
2016-04-13 09:00:00+00:00,0.023676556851504
2016-04-13 10:00:00+00:00,0.1396765568515006
2016-04-13 11:00:00+00:00,0.0386765568515317
2016-04-13 12:00:00+00:00,0.0696765568514987
2016-04-13 13:00:00+00:00,0.1116765568514919
2016-04-13 14:00:00+00:00,0.1286765568515318
2016-04-13 15:00:00+00:00,0.1586765568515016
2016-04-13 16:00:00+00:00,0.1376765568515399
2016-04-13 17:00:00+00:00,0.1736765568514826
2016-04-13 18:00:00+00:00,0.1856765568515179
2016-04-13 19:00:00+00:00,0.3126765568515111
2016-04-13 20:00:00+00:00,0.1116765568515039
2016-04-13 21:00:00+00:00,0.1206765568515146
2016-04-13 22:00:00+00:00,0.0706765568515106
2016-04-13 23:00:00+00:00,0.0166765568515117
2016-04-14 00:00:00+00:00,0.0266765568515083
2016-04-14 01:00:00+00:00,0.016676556851511
2016-04-14 02:00:00+00:00,0.0196765568515102
2016-04-14 03:00:00+00:00,0.0336765568515211
2016-04-14 04:00:00+00:00,0.4916765568514984
2016-04-14 05:00:00+00:00,0.337676556851515
2016-04-14 06:00:00+00:00,0.439676556851506
2016-04-14 07:00:00+00:00,0.4666765568515103
2016-04-14 08:00:00+00:00,0.2566765568515052
2016-04-14 09:00:00+00:00,0.116676556851534
2016-04-14 10:00:00+00:00,0.275676556851482
2016-04-14 11:00:00+00:00,0.162676556851544
2016-04-14 12:00:00+00:00,0.1896765568514806
2016-04-14 13:00:00+00:00,0.1856765568515135
2016-04-14 14:00:00+00:00,0.1766765568515194
2016-04-14 15:00:00+00:00,0.3446765568515049
2016-04-14 16:00:00+00:00,0.2846765568515004
2016-04-14 17:00:00+00:00,0.2851765568515185
2016-04-14 18:00:00+00:00,0.1921765568515099
2016-04-14 19:00:00+00:00,0.3296765568515079
2016-04-14 20:00:00+00:00,0.1206765568515371
2016-04-14 21:00:00+00:00,0.0726765568515039
2016-04-14 22:00:00+00:00,0.0216765568515056
2016-04-14 23:00:00+00:00,0.026676556851509
2016-04-15 00:00:00+00:00,0.026676556851511
2016-04-15 01:00:00+00:00,0.0256765568515111
2016-04-15 02:00:00+00:00,0.0166765568515112
2016-04-15 03:00:00+00:00,0.0676765568515058
2016-04-15 04:00:00+00:00,0.2586765568515323
2016-04-15 05:00:00+00:00,0.4696765568514944
2016-04-15 06:00:00+00:00,0.1506765568515178
2016-04-15 07:00:00+00:00,0.0976765568514927
2016-04-15 08:00:00+00:00,0.0981765568515138
2016-04-15 09:00:00+00:00,0.0931765568515143
2016-04-15 10:00:00+00:00,0.1006765568515115
2016-04-15 11:00:00+00:00,0.1196765568515081
2016-04-15 12:00:00+00:00,0.2756765568515025
2016-04-15 13:00:00+00:00,0.0716765568515234
2016-04-15 14:00:00+00:00,0.1976765568515144
2016-04-15 15:00:00+00:00,0.1466765568515094
2016-04-15 16:00:00+00:00,0.1386765568515058
2016-04-15 17:00:00+00:00,0.2556765568515127
2016-04-15 18:00:00+00:00,0.0676765568515094
2016-04-15 19:00:00+00:00,0.0906765568515108
2016-04-15 20:00:00+00:00,0.0536765568515118
2016-04-15 21:00:00+00:00,0.0416765568515149
2016-04-15 22:00:00+00:00,0.1096765568515092
2016-04-15 23:00:00+00:00,0.116676556851508
2016-04-16 00:00:00+00:00,0.03367655685151
2016-04-16 01:00:00+00:00,0.016676556851511
2016-04-16 02:00:00+00:00,0.0306765568515086
2016-04-16 03:00:00+00:00,0.016676556851511
2016-04-16 04:00:00+00:00,0.0316765568515142
2016-04-16 05:00:00+00:00,0.1706765568515065
2016-04-16 06:00:00+00:00,0.1076765568515192
2016-04-16 07:00:00+00:00,0.2511765568515067
2016-04-16 08:00:00+00:00,0.3001765568515107
2016-04-16 09:00:00+00:00,0.1266765568515055
2016-04-16 10:00:00+00:00,0.166676556851514
2016-04-16 11:00:00+00:00,0.0996765568515138
2016-04-16 12:00:00+00:00,0.1856765568515093
2016-04-16 13:00:00+00:00,0.1736765568515155
2016-04-16 14:00:00+00:00,0.0866765568514997
2016-04-16 15:00:00+00:00,0.0466765568515126
2016-04-16 16:00:00+00:00,0.0776765568515087
2016-04-16 17:00:00+00:00,0.0346765568515161
2016-04-16 18:00:00+00:00,0.0276765568515138
2016-04-16 19:00:00+00:00,0.0301765568515133
2016-04-16 20:00:00+00:00,0.0381765568515066
2016-04-16 21:00:00+00:00,0.0586765568515113
2016-04-16 22:00:00+00:00,0.0276765568515093
2016-04-16 23:00:00+00:00,0.0276765568515107
2016-04-17 00:00:00+00:00,0.0196765568515102
2016-04-17 01:00:00+00:00,0.0166765568515119
2016-04-17 02:00:00+00:00,0.0166765568515101
2016-04-17 03:00:00+00:00,0.0166765568515114
2016-04-17 04:00:00+00:00,0.0646765568515044
2016-04-17 05:00:00+00:00,0.2246765568515076
2016-04-17 06:00:00+00:00,0.1656765568515181
2016-04-17 07:00:00+00:00,0.0506765568515112
2016-04-17 08:00:00+00:00,0.1046765568515128
2016-04-17 09:00:00+00:00,0.1286765568515098
2016-04-17 10:00:00+00:00,0.3516765568515212
2016-04-17 11:00:00+00:00,0.2186765568515012
2016-04-17 12:00:00+00:00,0.2076765568515193
2016-04-17 13:00:00+00:00,0.1946765568514976
2016-04-17 14:00:00+00:00,0.1156765568515209
2016-04-17 15:00:00+00:00,0.1546765568515207
2016-04-17 16:00:00+00:00,0.2266765568514794
2016-04-17 17:00:00+00:00,0.186676556851514
2016-04-17 18:00:00+00:00,0.1096765568515172
2016-04-17 19:00:00+00:00,0.1496765568515101
2016-04-17 20:00:00+00:00,0.0836765568515152
2016-04-17 21:00:00+00:00,0.0556765568515071
2016-04-17 22:00:00+00:00,0.0266765568515099
2016-04-17 23:00:00+00:00,0.0216765568515069
2016-04-18 00:00:00+00:00,0.0296765568515149
2016-04-18 01:00:00+00:00,0.016676556851511
2016-04-18 02:00:00+00:00,0.0296765568515127
2016-04-18 03:00:00+00:00,0.068676556851527
2016-04-18 04:00:00+00:00,0.2626765568515088
2016-04-18 05:00:00+00:00,0.5336765568515016
2016-04-18 06:00:00+00:00,0.2986765568515044
2016-04-18 07:00:00+00:00,0.2086765568515161
2016-04-18 08:00:00+00:00,0.0926765568515115
2016-04-18 09:00:00+00:00,0.0806765568515062
2016-04-18 10:00:00+00:00,0.0806765568515155
2016-04-18 11:00:00+00:00,0.0876765568515161
2016-04-18 12:00:00+00:00,0.1326765568515049
2016-04-18 13:00:00+00:00,0.1236765568515063
2016-04-18 14:00:00+00:00,0.1986765568515167
2016-04-18 15:00:00+00:00,0.1256765568515021
2016-04-18 16:00:00+00:00,0.4206765568515114
2016-04-18 17:00:00+00:00,0.4086765568515185
2016-04-18 18:00:00+00:00,0.2091765568515073
2016-04-18 19:00:00+00:00,0.0791765568515106
2016-04-18 20:00:00+00:00,0.1156765568515116
2016-04-18 21:00:00+00:00,0.1486765568515151
2016-04-18 22:00:00+00:00,0.0856765568514994
2016-04-18 23:00:00+00:00,0.016676556851511
2016-04-19 00:00:00+00:00,0.0186765568515343
2016-04-19 01:00:00+00:00,0.0276765568514925
2016-04-19 02:00:00+00:00,0.050676556851505
2016-04-19 03:00:00+00:00,0.0856765568515114
2016-04-19 04:00:00+00:00,0.4986765568515245
2016-04-19 05:00:00+00:00,0.3206765568514971
2016-04-19 06:00:00+00:00,0.147676556851513
2016-04-19 07:00:00+00:00,0.1596765568515192
2016-04-19 08:00:00+00:00,0.2736765568515227
2016-04-19 09:00:00+00:00,0.166676556851502
2016-04-19 10:00:00+00:00,0.2346765568514959
2016-04-19 11:00:00+00:00,0.1366765568515138
2016-04-19 12:00:00+00:00,0.1206765568515142
2016-04-19 13:00:00+00:00,0.2646765568515139
2016-04-19 14:00:00+00:00,0.3466765568515226
2016-04-19 15:00:00+00:00,0.2096765568515004
2016-04-19 16:00:00+00:00,0.1916765568515033
2016-04-19 17:00:00+00:00,0.232676556851505
2016-04-19 18:00:00+00:00,0.2566765568515086
2016-04-19 19:00:00+00:00,0.1356765568515285
2016-04-19 20:00:00+00:00,0.1296765568515057
2016-04-19 21:00:00+00:00,0.0856765568515172
2016-04-19 22:00:00+00:00,0.0666765568514997
2016-04-19 23:00:00+00:00,0.0256765568515113
2016-04-20 00:00:00+00:00,0.0166765568515105
2016-04-20 01:00:00+00:00,0.0236765568515098
2016-04-20 02:00:00+00:00,0.019676556851512
2016-04-20 03:00:00+00:00,0.090676556851517
2016-04-20 04:00:00+00:00,0.1466765568515056
2016-04-20 05:00:00+00:00,0.192176556851499
2016-04-20 06:00:00+00:00,0.1951765568515258
2016-04-20 07:00:00+00:00,0.1566765568515262
2016-04-20 08:00:00+00:00,0.1511765568515142
2016-04-20 09:00:00+00:00,0.1511765568514995
2016-04-20 10:00:00+00:00,0.0696765568515003
2016-04-20 11:00:00+00:00,0.194676556851522
2016-04-20 12:00:00+00:00,0.0731765568515174
2016-04-20 13:00:00+00:00,0.0696765568514852
2016-04-20 14:00:00+00:00,0.07617655685151
2016-04-20 15:00:00+00:00,0.0786765568515042
2016-04-20 16:00:00+00:00,0.0496765568515118
2016-04-20 17:00:00+00:00,0.1116765568515134
2016-04-20 18:00:00+00:00,0.0671765568515092
2016-04-20 19:00:00+00:00,0.1111765568515208
2016-04-20 20:00:00+00:00,0.1116765568515147
2016-04-20 21:00:00+00:00,0.0676765568515094
2016-04-20 22:00:00+00:00,0.0416765568515158
2016-04-20 23:00:00+00:00,0.016676556851511
2016-04-21 00:00:00+00:00,0.0166765568515101
2016-04-21 01:00:00+00:00,0.0196765568515111
2016-04-21 02:00:00+00:00,0.0366765568515061
2016-04-21 03:00:00+00:00,0.1436765568515126
2016-04-21 04:00:00+00:00,0.2456765568515204
2016-04-21 05:00:00+00:00,0.3686765568515096
2016-04-21 06:00:00+00:00,0.3041765568515062
2016-04-21 07:00:00+00:00,0.1321765568514972
2016-04-21 08:00:00+00:00,0.2166765568515174
2016-04-21 09:00:00+00:00,0.1586765568515211
2016-04-21 10:00:00+00:00,0.1136765568515052
2016-04-21 11:00:00+00:00,0.073676556851506
2016-04-21 12:00:00+00:00,0.1616765568515208
2016-04-21 13:00:00+00:00,0.1716765568515046
2016-04-21 14:00:00+00:00,0.1886765568514929
2016-04-21 15:00:00+00:00,0.1986765568515327
2016-04-21 16:00:00+00:00,0.1726765568515218
2016-04-21 17:00:00+00:00,0.2156765568515029
2016-04-21 18:00:00+00:00,0.1456765568514972
2016-04-21 19:00:00+00:00,0.0636765568515187
2016-04-21 20:00:00+00:00,0.1236765568515112
2016-04-21 21:00:00+00:00,0.1336765568515047
2016-04-21 22:00:00+00:00,0.0511765568515159
2016-04-21 23:00:00+00:00,0.0231765568515083
2016-04-22 00:00:00+00:00,0.0196765568515089
2016-04-22 01:00:00+00:00,0.0206765568515168
2016-04-22 02:00:00+00:00,0.0786765568515002
2016-04-22 03:00:00+00:00,0.0316765568515124
2016-04-22 04:00:00+00:00,0.0316765568515111
2016-04-22 05:00:00+00:00,0.3846765568515096
2016-04-22 06:00:00+00:00,0.3936765568515215
2016-04-22 07:00:00+00:00,0.2586765568515075
2016-04-22 08:00:00+00:00,0.1306765568515149
2016-04-22 09:00:00+00:00,0.1876765568514944
2016-04-22 10:00:00+00:00,0.2476765568515331
2016-04-22 11:00:00+00:00,0.3041765568514991
2016-04-22 12:00:00+00:00,0.2031765568515058
2016-04-22 13:00:00+00:00,0.4036765568515194
2016-04-22 14:00:00+00:00,0.3966765568515021
2016-04-22 15:00:00+00:00,0.4566765568515269
2016-04-22 16:00:00+00:00,0.1956765568515055
2016-04-22 17:00:00+00:00,0.2946765568514946
2016-04-22 18:00:00+00:00,0.3136765568515161
2016-04-22 19:00:00+00:00,0.1446765568515173
2016-04-22 20:00:00+00:00,0.1006765568514995
2016-04-22 21:00:00+00:00,0.1051765568515277
2016-04-22 22:00:00+00:00,0.0511765568514985
2016-04-22 23:00:00+00:00,0.0166765568515119
2016-04-23 00:00:00+00:00,0.0266765568515157
2016-04-23 01:00:00+00:00,0.0216765568515109
2016-04-23 02:00:00+00:00,0.0166765568515083
2016-04-23 03:00:00+00:00,0.0226765568515121
2016-04-23 04:00:00+00:00,0.0546765568515037
2016-04-23 05:00:00+00:00,0.278676556851519
2016-04-23 06:00:00+00:00,0.2406765568515148
2016-04-23 07:00:00+00:00,0.2241765568515124
2016-04-23 08:00:00+00:00,0.299176556851505
2016-04-23 09:00:00+00:00,0.2556765568514998
2016-04-23 10:00:00+00:00,0.3686765568515229
2016-04-23 11:00:00+00:00,0.0846765568515075
